Count,PMI,Phrases,TYPE 
11,7.263051908,a  more  successful,
11,7.94413763,students  to  engage,
11,7.94425198,to  listen  to,
11,7.252864449,to  bring  their,
11,7.950385966,a  school  setting,
11,7.952369264,goals  in  life,
11,7.957648314,   the  concept,
11,4.072855057,to  focus  and,
11,10.94820241,help  us  become,
11,3.602776194,to  create  and,
11,10.92844705,   our  brain,
11,7.229052539,when  there  is,
11,7.918460174,in  these  activities,
11,11.05299111,it  is  unlikely,
11,7.090776965,success  and  failure,
11,11.05902564,online  classes  or,
11,11.1419603,these  types  of,
11,7.886477953,can  create  an,
11,12.32228549,low  and  achieving,
11,11.12815458,"""s""  true  that",
11,7.893383508,length  of  the,
11,12.32889621,more  free  time,
11,7.29728045,the  color  of,
11,7.29196583,with  the  material,
11,7.900607328,contact  with  the,
11,12.35593218,should  be  given,
11,11.0740786,"it  ""s""  true",
11,5.325242219,and  dedication  to,
11,11.06423862,lack  of  face,
11,5.32621603,the  people  we,
11,12.38355946,make  it  harder,
11,12.50326743,be  especially  beneficial,
11,7.992704993,them  to  explore,
11,7.222404241,led  to  a,
11,3.584350199,life  and  can,
11,7.164552593,something  that  is,
11,3.120321098,to  the  world,
11,7.158518007,work  on  their,
11,7.155207682,difficult  to  make,
11,12.67199322,freedom  to  choose,
11,10.82492101,such  as  communication,
11,10.78108577,the  school  cafeteria,
11,8.055877266,to  learn  how,
11,8.057493758,is  a  highly,
11,8.058459946,to  be  honest,
11,10.76035952,having  to  leave,
11,10.75344162,such  as  providing,
11,7.111907541,give  students  a,
11,8.070105182,have  the  courage,
11,10.75128147,to  push  through,
11,10.82976016,prepare  students  for,
11,8.014111197,need  to  take,
11,12.62593366,sense  of  identity,
11,7.205998151,can  provide  more,
11,10.88458557,positive  attitude  has,
11,12.56798446,their  full  potential,
11,10.87492487,engaging  in  activities,
11,7.211965783,this  helps  to,
11,8.006367521,of  isolation  and,
11,8.007437833,involvement  in  the,
11,10.84715924,can  be  advantageous,
11,7.172581259,that  one  s,
11,7.19998533,is  easy  to,
11,10.84105007,examples  of  how,
11,8.008574926,could  also  be,
11,3.50266464,of  both  the,
11,8.009000603,a  willingness  to,
11,10.83996727,depending  on  their,
11,3.986492913,of  the  individual,
11,12.26786792,has  many  advantages,
11,3.650140908,the  environment  and,
11,7.461170622,people  around  the,
11,7.664462689,is  possible  for,
11,11.91329289,of  social  interaction,
11,7.668298718,we  can  all,
11,11.62889466,other  hand  having,
11,11.62829699,taught  me  the,
11,11.94529489,open  mind  and,
11,7.507283524,make  the  decision,
11,11.9624368,life  s  challenges,
11,11.9674491,want  to  pursue,
11,11.61789859,stress  levels  and,
11,7.484705971,a  curfew  is,
11,11.97219105,interact  with  one,
11,7.686179677,you  are  not,
11,3.670343722,to  have  an,
11,11.60221169,to  carefully  consider,
11,7.663328029,to  learn  at,
11,3.809458354,may  be  the,
11,11.66172744,the  right  balance,
11,11.72300245,on  one  side,
11,7.591727809,the  speed  of,
11,11.7711169,to  stand  out,
11,7.599377839,need  to  make,
11,7.603008244,to  establish  a,
11,7.58292543,leading  to  an,
11,11.82765499,four  days  a,
11,11.83281355,body  language  and,
11,5.250138836,a  student  is,
11,11.68049769,spend  time  with,
11,11.84077504,extracurricular  activities  are,
11,5.209205784,that  it  s,
11,7.657630353,make  use  of,
11,11.85968977,school  week  has,
11,11.86285718,we  are  constantly,
11,7.696048761,students  may  also,
11,5.176260243,on  the  way,
11,7.864037119,is  full  of,
11,9.193287177,to  create  something,
11,7.801126901,classes  can  also,
11,7.810392847,have  a  unique,
11,7.364803044,we  can  take,
11,12.18185426,excellent  way  to,
11,7.362771551,take  the  example,
11,12.19511104,have  always  been,
11,3.969930608,both  in  and,
11,7.821079599,our  goals  it,
11,3.650140908,and  the  environment,
11,7.331418383,skills  that  are,
11,7.329364321,a  group  or,
11,5.31513324,that  success  can,
11,7.327379565,that  would  have,
11,3.978397456,time  on  the,
11,7.322782987,factor  is  the,
11,11.33918256,social  interaction  and,
11,12.15516533,for  those  looking,
11,12.14916565,drawbacks  as  well,
11,3.920928202,and  have  more,
11,12.06478456,early  from  high,
11,7.444063005,is  often  more,
11,12.08340537,amount  of  money,
11,3.655596474,to  access  the,
11,5.163487147,important  it  is,
11,11.46658143,in  doing  so,
11,11.42344327,helps  to  foster,
11,12.1370915,higher  level  of,
11,12.11836799,striving  for  success,
11,7.415205911,us  the  opportunity,
11,7.412757668,the  pressures  of,
11,11.42286241,in  all  aspects,
11,11.39542816,by  doing  this,
11,11.37647123,i  have  experienced,
11,8.083134353,true  to  who,
11,12.65949028,a  final  decision,
11,13.36750139,shorter  amount  of,
11,10.30716581,during  the  summer,
11,8.306798887,where  students  can,
11,10.32342227,that  i  am,
11,6.918893755,use  them  to,
11,8.317661919,attitude  is  one,
11,8.325749912,part  of  success,
11,3.26551627,and  be  more,
11,8.334759888,   they  often,
11,10.32541907,due  to  lack,
11,6.891203411,by  understanding  the,
11,10.29423413,from  those  who,
11,4.285812785,decisions  in  the,
11,10.28112143,effective  way  of,
11,13.54136615,example  if  someone,
11,10.27223774,learn  from  them,
11,6.928891297,a  type  of,
11,13.33901539,their  chosen  career,
11,8.365292372,more  informed  and,
11,8.256382241,only  way  to,
11,8.245925224,as  it  helps,
11,10.47088388,come  together  to,
11,6.992223432,with  other  students,
11,13.18804258,advancements  in  technology,
11,10.47088388,to  come  together,
11,13.20129847,multiple  opinions  can,
11,10.46777577,which  are  essential,
11,13.3343571,working  alone  has,
11,13.22810818,some  people  believe,
11,13.248284,make  new  friends,
11,10.42366401,true  to  themselves,
11,13.29808022,by  looking  at,
11,6.949814272,successful  in  their,
11,8.284111475,benefits  of  having,
11,10.2717734,may  be  less,
11,6.866769828,to  not  only,
11,13.12798291,keep  track  of,
11,13.97912258,a  strong  foundation,
11,4.306730178,of  taking  a,
11,13.8922251,than  relying  on,
11,10.20215836,have  to  worry,
11,13.90818031,advice  from  multiple,
11,13.93901324,even  when  faced,
11,3.143728061,us  in  the,
11,4.308743487,of  access  to,
11,8.412757668,the  demands  of,
11,4.319860266,out  in  the,
11,6.763088048,students  but  it,
11,6.746585154,in  creating  a,
11,10.15274991,has  had  an,
11,10.15046199,due  to  various,
11,14.07915064,needs  and  preferences,
11,13.89069862,by  doing  so,
11,13.87303759,"   let  ""s""",
11,4.967468007,learn  in  a,
11,6.840308966,people  to  become,
11,10.26955725,individual  needs  and,
11,13.66308667,studies  show  that,
11,13.71316718,reliance  on  technology,
11,6.848241552,to  the  next,
11,6.844997382,how  to  make,
11,6.842657851,others  can  be,
11,10.24385793,time  with  friends,
11,8.407536105,mistakes  can  be,
11,6.83096559,it  may  not,
11,3.22894993,to  learn  to,
11,3.20898186,and  take  a,
11,13.78768956,question  of  whether,
11,10.21605672,potential  consequences  of,
11,10.21515888,mindful  of  our,
11,6.994970852,have  the  right,
11,25.60923885,midnight  weekend  curfew,
11,8.244488682,has  a  long,
11,8.122219006,would  like  to,
11,8.222880501,and  achieving  success,
11,10.62193715,also  has  its,
11,8.14769628,is  the  foundation,
11,13.01636656,better  manage  their,
11,4.233785277,and  understand  the,
11,10.53554887,a  plethora  of,
11,4.171613247,of  being  a,
11,10.54371872,positive  attitude  we,
11,12.79160273,breaks  throughout  the,
11,12.91230794,not  only  helps,
11,8.182615748,make  a  decision,
11,10.55674461,to  never  give,
11,10.6152961,ensure  that  all,
11,12.87304014,strong  relationships  with,
11,8.174649353,students  as  well,
11,7.000835508,to  adjust  to,
11,12.86282448,are  several  factors,
11,10.58707823,with  so  many,
11,10.61151277,shown  that  when,
11,8.162095076,the  hard  work,
11,10.59722763,decision  of  whether,
11,10.6244876,interact  with  their,
11,13.0183764,art  music  and,
11,8.23349582,of  each  other,
11,4.155750587,to  the  same,
11,8.094223049,ultimately  up  to,
11,8.23425984,up  to  each,
11,8.098757373,for  an  individual,
11,8.232148004,in  conclusion  i,
11,7.012541848,us  we  can,
11,7.00999058,on  the  situation,
11,8.238094485,hand  having  a,
11,7.010061383,students  such  as,
11,7.086444086,our  goals  in,
11,13.0418487,often  referred  to,
11,7.003944289,is  a  result,
11,8.229178992,to  shape  our,
10,4.824605993,going  to  the,
10,5.178242948,to  the  states,
10,2.131638604,students  in  a,
10,3.698141324,and  find  the,
10,5.567238477,school  work  and,
10,2.005335542,life  and  the,
10,4.907275332,to  go  to,
10,4.725392241,   i  can,
10,5.359443102,school  can  have,
10,4.670430347,us  to  have,
10,5.658936375,for  years  to,
10,1.577583783,is  to  be,
10,5.678653482,me  with  the,
10,3.210620677,can  help  the,
10,5.674916208,not  having  to,
10,3.814189377,to  develop  the,
10,3.763329583,of  benefits  and,
10,5.210008625,both  the  students,
10,4.891735285,and  make  an,
10,5.569620165,the  classroom  is,
10,4.955850527,to  choose  the,
10,5.216979491,that  it  may,
10,4.894859205,of  community  and,
10,5.211840699,of  our  time,
10,4.731232091,when  it  is,
10,4.948237342,to  shape  the,
10,4.360550965,you  have  the,
10,4.880749054,by  the  time,
10,3.689260067,up  in  the,
10,5.214427285,that  the  decision,
10,4.543862316,can  learn  to,
10,5.084878651,the  opportunity  for,
10,3.669054574,the  world  a,
10,5.154506185,to  a  few,
10,2.977084445,is  also  the,
10,4.259306253,the  confidence  and,
10,4.769023205,people  with  a,
10,0.845094575,   and  a,
10,4.57966485,of  failure  in,
10,2.516364042,   on  the,
10,4.237282201,as  students  can,
10,3.352657976,of  a  positive,
10,4.262687837,to  a  sense,
10,4.501284663,addition  to  the,
10,5.115046807,energy  in  the,
10,4.451305429,the     which,
10,3.593311758,   can  be,
10,1.05214545,and  as  a,
10,4.917841648,time  can  be,
10,5.618599819,you  to  make,
10,5.351338097,us  it  is,
10,3.63691912,to  a  person,
10,4.062692891,we  are  and,
10,5.035439118,a  unique  and,
10,3.625638685,of  the  person,
10,4.247578472,   as  it,
10,5.560580488,with  the  knowledge,
10,5.420626908,change  in  the,
10,2.899707448,to  become  the,
10,3.654494649,the  way  in,
10,4.184965259,impact  of  the,
10,4.495104869,that  can  not,
10,5.656665683,that  i  have,
10,4.29134811,is  important  in,
10,3.911066881,the  process  and,
10,1.556353557,are  in  the,
10,5.428884949,life  can  be,
10,3.245068572,in  the  work,
10,0.369629668,and  with  the,
10,2.835833742,and  they  can,
10,0.734323672,it  in  the,
10,3.507372068,the  physical  and,
10,5.478937011,be  the  most,
10,2.833917264,and  skills  to,
10,2.814189377,the  day  to,
10,3.254778098,a  life  of,
10,2.231685781,are  in  a,
10,4.642933321,and  motivation  to,
10,4.578518394,of  the  year,
10,4.422339011,being  in  a,
10,4.151770737,to  the  community,
10,9.223264524,access  to  educational,
10,5.697913988,the  strength  to,
10,10.68696248,be  considered  when,
10,10.92955179,the  first  step,
10,10.90980979,extra  year  of,
10,10.90545624,chance  to  explore,
10,10.90253734,clear  that  having,
10,10.88222761,limited  access  to,
10,10.87123785,our  own  personal,
10,10.8673461,impact  on  student,
10,10.8269347,positive  or  negative,
10,10.81169982,such  as  problem,
10,10.78330173,outside  the  classroom,
10,10.76783511,online  classes  have,
10,10.73394655,s  quote  is,
10,10.6901295,difficult  to  determine,
10,10.64938992,online  classes  are,
10,10.45688276,other  hand  when,
10,10.62677237,just  as  important,
10,10.61709983,the  modern  world,
10,10.60373425,caused  by  a,
10,10.59480904,it  also  encourages,
10,10.56948133,spent  in  school,
10,10.54934274,online  classes  students,
10,10.5479149,not  be  taken,
10,10.53571538,gives  students  more,
10,10.53052206,person  s  life,
10,10.52318337,and  self  esteem,
10,10.51579825,a  year  early,
10,10.51271048,goals  and  dreams,
10,10.48630121,means  that  you,
10,10.95871951,options  such  as,
10,10.98574171,from  home  has,
10,10.99803463,create  a  plan,
10,11.02302447,effect  on  people,
10,11.64016081,should  be  seen,
10,11.63777815,social  and  emotional,
10,11.57604331,student  s  self,
10,11.54989746,option  for  some,
10,11.52318337,self  reliance  and,
10,11.50677366,set  a  goal,
10,11.50303604,character  traits  and,
10,11.49691718,which  could  lead,
10,11.49413168,your  brain  is,
10,11.48471995,while  also  allowing,
10,11.45538355,to  problem  solving,
10,11.44915242,also  helps  us,
10,11.43291603,leading  to  improved,
10,11.40536008,should  never  be,
10,11.38509131,lies  not  in,
10,11.36698742,making  this  decision,
10,11.28686091,have  faith  in,
10,11.27514422,a  great  option,
10,11.22422889,can  be  intimidating,
10,11.21764411,in  many  cases,
10,11.21477686,at  any  time,
10,11.20304867,a  positive  mindset,
10,11.1959958,student  engagement  and,
10,11.19305088,it  encourages  us,
10,11.13114194,positive  effects  on,
10,11.09234401,wisdom  and  experience,
10,11.0849131,help  them  stay,
10,10.47583135,note  that  not,
10,10.44702253,based  on  our,
10,5.74420782,a  healthy  and,
10,9.748742634,also  give  students,
10,9.928413122,learn  at  their,
10,9.918841507,activities  outside  of,
10,9.916150238,when  making  important,
10,9.90794807,is  only  through,
10,9.898835487,successful  people  have,
10,9.871645038,more  resilient  and,
10,9.835717528,own  abilities  and,
10,9.828024746,idle  it  is,
10,9.821529115,in  this  case,
10,9.809647638,in  conclusion  working,
10,9.797524099,opportunity  to  pursue,
10,9.765243288,variety  of  different,
10,9.764208,importance  of  making,
10,9.747125609,sense  of  personal,
10,10.40431303,academic  and  professional,
10,9.745153093,i  have  come,
10,9.695083207,looking  at  the,
10,9.690621984,examples  of  people,
10,9.688880575,find  ways  to,
10,9.683751626,finally  it  s,
10,9.655324908,shape  the  way,
10,9.649198238,attending  school  is,
10,9.64404975,are  those  who,
10,9.621548715,be  a  huge,
10,9.617084021,a  more  efficient,
10,9.609316822,resources  and  support,
10,9.567623822,that  does  not,
10,9.552054989,not  have  access,
10,9.93481339,it  s  clear,
10,9.9365337,developing  a  positive,
10,9.939253325,and  bustle  of,
10,9.975677968,may  be  too,
10,10.38800111,skills  as  well,
10,10.35588611,necessary  part  of,
10,10.35586575,good  attitude  is,
10,10.2927536,had  a  significant,
10,10.28133251,adding  one  and,
10,10.2775459,have  many  benefits,
10,10.25589415,drawbacks  to  consider,
10,10.25579818,of  personal  growth,
10,10.22618178,where  they  are,
10,10.22109068,students  may  benefit,
10,10.20807763,traditional  in  person,
10,10.1986938,can  be  quite,
10,10.19664124,can  open  many,
10,10.16182601,a  positive  difference,
10,10.16180343,free  time  in,
10,10.15397777,can  work  together,
10,10.14660612,extracurricular  activities  in,
10,10.12884965,in  our  everyday,
10,10.11973629,be  afraid  to,
10,10.11948357,their  own  personal,
10,10.1053705,a  more  diverse,
10,10.09653854,i  began  to,
10,10.06336166,chance  to  learn,
10,10.03647449,when  you  use,
10,10.02460902,friends  family  and,
10,9.997791219,a  young  person,
10,9.995943714,the  older  student,
10,11.64577253,have  enough  time,
10,11.68080113,beneficial  in  terms,
10,11.69779386,even  if  you,
10,14.5598243,shape  our  character,
10,15.23318795,and  falling  short,
10,15.22726278,hard  work  dedication,
10,15.12887099,careful  consideration  of,
10,15.05439875,take  into  consideration,
10,15.01253013,part  time  jobs,
10,14.9460274,"""s""  a  simplified",
10,14.90649904,a  daunting  task,
10,14.87616753,time  management  skills,
10,14.70970191,matter  how  difficult,
10,14.6755598,danger  for  most,
10,14.61554206,sense  of  camaraderie,
10,14.57471496,not  be  understated,
10,14.56619789,is  becoming  increasingly,
10,14.4943404,as  technology  continues,
10,11.7093743,someone  who  has,
10,14.47782723,negative  impacts  on,
10,14.46741973,are  passionate  about,
10,14.46114002,down  the  line,
10,14.36671261,impressions  are  incredibly,
10,14.36653926,recent  studies  have,
10,14.30069228,a  false  sense,
10,14.27850707,false  sense  of,
10,14.27666106,s  important  matters,
10,14.10542196,technology  has  allowed,
10,14.10085906,implementing  a  curfew,
10,14.09170924,staying  active  is,
10,14.08254823,various  factors  such,
10,14.02992423,open  the  door,
10,15.29084045,greater  danger  for,
10,15.29633026,different  career  paths,
10,15.36905202,has  helped  me,
10,15.37740593,costs  associated  with,
10,21.39765912,aim  too  low,
10,20.31320598,hustle  and  bustle,
10,19.61449152,varied  across  different,
10,19.50559085,has  drastically  changed,
10,18.72743197,the  status  quo,
10,18.04763627,reduce  stress  levels,
10,17.85834574,using  cell  phones,
10,17.8391122,a  timely  manner,
10,17.67975713,are  almost  impossible,
10,17.64650697,an  attractive  option,
10,17.45283263,mental  health  issues,
10,17.45132224,s  comfort  zone,
10,17.32085901,two  extra  hours,
10,17.02888802,week  with  ten,
10,16.8640428,school  homework  clubs,
10,16.65652874,build  strong  relationships,
10,16.31495308,experience  taught  me,
10,16.15751047,technology  has  drastically,
10,16.11418807,goods  and  services,
10,15.83529446,big  or  small,
10,15.81006604,a  viable  option,
10,15.69594248,have  far  reaching,
10,15.57858465,playing  a  sport,
10,15.52426938,depends  on  various,
10,15.46606549,extended  school  days,
10,15.44186323,school  board  should,
10,15.40436833,matter  how  hard,
10,14.00634432,how  we  interact,
10,13.98975246,not  be  underestimated,
10,13.94748461,graduating  early  from,
10,12.60518497,to  sum  up,
10,12.59250399,has  long  been,
10,12.55950622,gave  me  the,
10,12.55230728,resources  they  need,
10,12.54816857,high  and  falling,
10,12.49421032,to  figure  out,
10,12.45287593,to  express  themselves,
10,12.4474667,distractions  such  as,
10,12.43832,that  may  arise,
10,12.33047021,be  an  excellent,
10,12.30106937,several  factors   ,
10,12.25810434,open  and  honest,
10,12.20120095,late  and  early,
10,12.10771103,students  attending  classes,
10,12.08541949,to  keep  pushing,
10,12.06776227,sources  such  as,
10,12.05462474,self  esteem  is,
10,12.01321958,a  crucial  part,
10,11.99103437,crucial  part  of,
10,11.97781563,effort  and  dedication,
10,11.90343263,making  a  final,
10,11.83467315,lead  to  burnout,
10,11.82585236,that  being  said,
10,11.78122725,after  high  school,
10,11.75811301,is  no  longer,
10,11.75647429,to  higher  levels,
10,11.73820432,of  us  lies,
10,11.73730197,should  be  based,
10,12.60058292,academic  performance  as,
10,12.61107178,worked  hard  to,
10,13.92088856,successes  and  failures,
10,12.62190282,learning  something  new,
10,13.90432274,inevitable  part  of,
10,13.88650455,way  we  live,
10,13.88330212,not  uncommon  for,
10,13.84712931,as  problem  solving,
10,13.77146401,convenience  and  flexibility,
10,13.76840902,s  academic  performance,
10,13.73556394,online  or  video,
10,13.71073484,on  someone  else,
10,13.64751476,and  critical  thinking,
10,13.5737534,change  over  time,
10,13.48250589,who  are  unable,
10,13.4357515,the  greater  danger,
10,13.38521383,combination  of  historical,
10,13.24732934,have  negative  effects,
10,13.14489641,hands  on  learning,
10,13.11701847,control  over  their,
10,13.10946522,making  it  harder,
10,13.06934676,connections  with  others,
10,13.03705684,achieve  my  goals,
10,13.01266459,gain  a  deeper,
10,12.98394708,at  a  disadvantage,
10,12.85550026,essential  components  of,
10,12.81296408,we  should  never,
10,12.72961583,graduating  in  three,
10,12.69831544,plan  of  action,
10,12.65822699,would  otherwise  be,
10,12.65677738,an  environment  where,
10,9.543968667,i  believe  it,
10,9.526105674,the  demand  for,
10,9.497402513,could  provide  students,
10,7.156970936,they  can  take,
10,7.263355378,for  advice  can,
10,7.253101161,your  goals  and,
10,7.251407402,the  spread  of,
10,7.250482403,the  box  and,
10,7.248251027,be  sure  to,
10,7.241625894,time  to  get,
10,7.232690732,to  join  the,
10,7.23043975,to  be  taken,
10,7.218911071,and  benefit  from,
10,7.214447195,most  of  our,
10,7.212822023,in  the  industry,
10,7.175750048,to  an  increased,
10,7.168502601,and  respect  for,
10,7.147857992,are  an  important,
10,7.719309147,and  allows  us,
10,7.097302236,to  achieve  this,
10,7.078636978,out  of  school,
10,7.075630569,when  a  person,
10,7.020054088,and  participating  in,
10,7.013926241,have  a  long,
10,7.012219738,size  of  the,
10,7.008810055,how  to  work,
10,6.98266447,students  to  pursue,
10,6.953273441,failure  and  success,
10,6.930657281,as  an  important,
10,6.909413103,s  essential  to,
10,6.874236761,to  evaluate  the,
10,6.874166552,environment  that  is,
10,7.273603947,a  job  or,
10,7.275254144,beauty  of  the,
10,7.276248722,i  have  also,
10,7.281703333,time  to  consider,
10,7.692492933,it  possible  for,
10,7.686657084,how  to  use,
10,7.66991245,when  you  are,
10,7.669841152,responsible  for  the,
10,7.663206581,both  of  these,
10,7.657094003,learning  environment  and,
10,7.647488944,them  to  gain,
10,7.64484001,argue  that  the,
10,7.628108075,to  pursue  our,
10,7.60954945,of  implementing  a,
10,7.566005629,us  to  access,
10,7.538063123,able  to  work,
10,7.531460733,in  a  particular,
10,7.499924959,a  state  of,
10,7.482277604,their  studies  in,
10,7.481705021,the  production  of,
10,7.472568004,allowing  people  to,
10,7.449884888,to  be  done,
10,7.426877837,be  available  in,
10,7.4248231,resources  to  help,
10,7.388177136,a  physical  school,
10,7.351220335,can  play  a,
10,7.349197552,on  a  variety,
10,7.347534367,to  choose  their,
10,7.327996881,a  better  life,
10,7.308639585,according  to  the,
10,7.282038599,school  can  provide,
10,6.853973208,   for  example,
10,6.852824308,it  could  have,
10,6.811516328,available  to  students,
10,6.230738837,in  their  career,
10,6.221785956,to  travel  to,
10,6.204864816,the  opinion  of,
10,6.193460053,aspects  of  the,
10,6.185973367,the  high  school,
10,6.182176759,can  have  positive,
10,6.152579951,that  is  both,
10,6.131305072,can  increase  the,
10,6.04458333,as  there  is,
10,6.011864936,have  had  the,
10,6.010298311,to  identify  the,
10,5.991289626,their  academic  and,
10,5.978823878,goal  is  to,
10,5.967782118,this  is  not,
10,5.957627503,our  day  to,
10,5.948298464,of  responsibility  and,
10,5.926739626,effects  of  a,
10,5.926098011,for  most  of,
10,5.882998253,as  a  student,
10,5.875264331,to  be  made,
10,5.859239075,on  the  environment,
10,5.849274839,in  the  summer,
10,5.828024746,activities  it  is,
10,5.814231061,the  classroom  for,
10,5.806273785,the  way  i,
10,5.800679485,and  enjoy  the,
10,5.794764761,on  the  best,
10,5.763205449,attention  to  the,
10,6.228897963,in  addition  a,
10,6.256615087,students  can  take,
10,6.810416855,also  essential  to,
10,6.263258192,and  learn  more,
10,6.78620457,lives  it  is,
10,6.772072121,of  all  time,
10,6.769328323,of  satisfaction  and,
10,6.766247179,such  as  their,
10,6.740171081,not  the  only,
10,6.717241987,in  which  they,
10,6.687849557,on  the  importance,
10,6.64484001,remember  that  the,
10,6.617601969,with  others  in,
10,6.614663713,it  can  create,
10,6.606045622,make  all  the,
10,6.597495709,while  in  school,
10,6.590835006,part  of  their,
10,6.586703965,and  other  activities,
10,6.581676537,is  challenging  to,
10,6.557876786,not  able  to,
10,6.534464109,that  would  be,
10,6.489715385,as  students  may,
10,6.43192506,in  a  specific,
10,6.410502691,in  the  real,
10,6.403579821,   where  the,
10,6.393861377,is  easier  to,
10,6.341555337,resilience  in  the,
10,6.329407767,our  decisions  and,
10,6.303587487,changes  in  the,
10,6.293282952,have  a  high,
10,6.286106312,the  late  and,
10,7.716774905,also  help  students,
10,7.734487911,from  their  own,
10,9.48660567,the  other  side,
10,8.831923691,make  mistakes  and,
10,9.102458547,provide  guidance  and,
10,9.097698715,it  creates  a,
10,9.095308624,it  is  crucial,
10,9.077002678,may  be  beneficial,
10,9.021254306,make  us  more,
10,9.020669824,it  is  highly,
10,9.004880399,achieve  success  in,
10,9.001556989,necessary  skills  and,
10,8.9784406,is  not  possible,
10,8.96528912,be  just  as,
10,8.903280653,a  list  of,
10,8.862063111,in  our  society,
10,8.840705045,there  would  be,
10,8.825736978,control  of  our,
10,7.735467578,perspective  on  the,
10,8.824084392,a  more  informed,
10,8.820253626,it  s  no,
10,8.81723229,order  to  stay,
10,8.809013067,difficult  for  them,
10,8.804480104,in  contact  with,
10,8.777340054,all  the  necessary,
10,8.747325272,on  a  case,
10,8.743610868,better  understand  the,
10,8.731077509,to  spend  more,
10,8.725030114,and  working  hard,
10,8.705152357,to  develop  new,
10,8.704495235,of  online  classes,
10,8.693883823,gives  you  the,
10,9.128764503,and  i  m,
10,9.131369623,such  a  change,
10,9.147303262,it  is  worth,
10,9.157676191,and  communication  skills,
10,9.485400185,work  dedication  and,
10,9.478386938,can  help  keep,
10,9.469929366,how  to  approach,
10,9.466102685,hard  work  can,
10,9.439146777,sports  and  activities,
10,9.435481502,about  the  importance,
10,9.426849039,as  those  who,
10,9.412023878,a  regular  school,
10,9.401231517,to  build  self,
10,9.386071078,it  s  possible,
10,9.374622524,group  work  can,
10,9.3651346,determined  by  the,
10,9.352211075,advantages  of  working,
10,9.338212779,are  not  only,
10,9.329559158,day  could  be,
10,9.320073068,reach  out  to,
10,9.310884603,hand  technology  can,
10,9.298742206,number  of  people,
10,9.265526318,such  as  those,
10,9.258153654,are  willing  to,
10,9.25419638,focusing  on  the,
10,9.237720345,can  help  ensure,
10,9.223024595,example  of  someone,
10,9.21359506,when  we  take,
10,9.205020374,i  have  had,
10,9.197524154,life  s  important,
10,9.193793951,during  the  early,
10,8.620687571,tool  that  can,
10,8.617036089,have  a  major,
10,8.59940589,to  consider  how,
10,8.149625997,time  there  are,
10,8.107706802,the  potential  impact,
10,8.051560261,in  addition  students,
10,8.049687353,that  if  we,
10,8.025971028,help  to  keep,
10,7.993866411,by  setting  a,
10,7.989758098,s  lives  in,
10,7.983049749,for  some  time,
10,7.922225674,to  ensure  success,
10,7.905261116,both  benefits  and,
10,7.897531745,i  would  be,
10,7.888923724,to  someone  who,
10,7.886925571,tasks  can  be,
10,7.867232432,that  the  government,
10,7.862494076,of  whether  or,
10,7.836113908,and  grow  from,
10,7.835495613,of  successful  people,
10,7.835086514,all  students  have,
10,7.822730446,impression  it  is,
10,7.820184831,both  have  their,
10,7.815206614,benefit  from  a,
10,7.797798726,it  should  not,
10,7.763747521,time  to  research,
10,7.754945953,it  takes  to,
10,7.754801923,from  others  can,
10,7.75058066,it  is  likely,
10,7.739680888,as  a  form,
10,7.73943568,or  lack  of,
10,8.120001317,result  in  students,
10,8.168596444,associated  with  a,
10,8.560892846,to  gain  experience,
10,8.186857904,during  the  day,
10,8.537680306,outside  of  our,
10,8.521474089,younger  students  in,
10,8.490568765,and  those  around,
10,8.475351293,able  to  do,
10,8.462998944,that  technology  has,
10,8.432916027,way  to  gain,
10,8.431799678,is  also  essential,
10,8.426700971,opportunities  to  learn,
10,8.425406183,the  potential  negative,
10,8.404889218,the  belief  that,
10,8.389052673,by  a  variety,
10,8.383926642,life  such  as,
10,8.374323367,ultimately  having  a,
10,8.368593127,it  is  challenging,
10,8.362803057,become  the  best,
10,8.348066305,along  with  the,
10,8.321860721,making  a  career,
10,8.309266494,and  connect  with,
10,8.299136037,by  providing  a,
10,8.294123133,are  often  more,
10,8.291937372,in  mind  that,
10,8.275621498,to  learn  about,
10,8.275254144,the  decline  of,
10,8.25724471,attitude  can  make,
10,8.249710645,it  harder  to,
10,8.228961181,will  need  to,
10,8.196098632,both  beneficial  and,
10,-2.093969218,the  to  the,
