,Phrase,Count,PMI
582,make a positive impact,13,17.281880606185865
581,a positive effect on,16,17.28410860357598
580,i have found that,12,17.296093285250947
579,are both pros and,12,17.297868264257843
578,a positive attitude is,111,17.299369098835186
577,the other hand technology,17,17.30457543183538
576,during the school year,11,17.312682996866556
575,is important to recognize,40,17.325381001309722
574,attitude can help us,15,17.360388173968566
573,to keep up with,28,17.367364323005752
572,allowing students to use,31,17.367871305201497
571,skills as well as,10,17.37237691349803
570,a world of possibilities,13,17.377151383294517
569,a positive impact on,41,17.379190747482284
568,gives students the opportunity,10,17.38113879031677
567,the advantages and disadvantages,34,17.383468328533162
566,classes in the arts,12,17.38555849962053
565,lead to greater success,10,17.390879777015762
564,the four day school,14,17.405486026598375
563,to achieve our goals,18,17.40566452497471
562,a higher level of,11,17.415958537389415
561,there are also potential,11,17.417903729700235
560,it comes to achieving,23,17.43803172365123
559,in recent years the,13,17.439009862083694
558,positive attitude in life,18,17.43980756750478
557,is a great way,50,17.442100260968353
556,a positive attitude can,139,17.454927391977222
555,take a break from,12,17.45767428525818
554,the other hand working,19,17.46676891794538
553,the other hand some,22,17.48281967366065
552,provide an opportunity for,12,17.500852785082444
551,stay focused on the,10,17.50378714373661
550,it 's true that,11,17.507701213661086
549,a great source of,12,17.508864902579816
548,deeper understanding of the,13,17.513094202062348
547,"however , it 's",17,17.51357334983505
546,a student s academic,12,17.521027120970125
545,sense of accomplishment and,19,17.529525979888056
544,to reach our goals,18,17.538188610479537
543,foster a sense of,16,17.553621974624463
542,a significant amount of,19,17.55423641034112
541,a variety of perspectives,13,17.55610495677754
540,make the best decision,11,17.563009171871677
539,the best option for,16,17.57098976237154
538,phones in the classroom,33,17.572259213813673
537,s important to note,13,17.581540123425235
536,year of high school,11,17.58859454266038
535,their peers and teachers,12,17.5909624066719
534,reduce the amount of,25,17.5990674251722
533,may not be able,16,17.605407555295777
532,i was able to,53,17.625182023863672
531,success can be achieved,13,17.62768604582009
530,a significant role in,14,17.628805219357666
529,to make an informed,21,17.63656902877785
528,sense of purpose and,16,17.68495416067568
527,part of our lives,12,17.691937663727167
526,are more likely to,84,17.69611741930276
525,reduce the risk of,18,17.710098737560948
524,a half hours to,12,17.736292972614365
523,an opportunity to learn,35,17.736417600457386
522,it is clear that,99,17.737675491926915
521,working alone can be,12,17.756463081642366
520,the best fit for,11,17.75713687848129
519,is important to remember,81,17.758340408585816
518,due to a combination,23,17.76213087969834
517,it enables us to,12,17.782321909839403
516,a positive outlook on,18,17.78786378896195
515,the world around them,16,17.789718324553007
514,is essential for achieving,12,17.804096516994797
513,in three years can,11,17.805250100193717
512,"factors , including the",14,17.831540721075086
511,through hard work and,12,17.83406677292495
510,working with a group,31,17.839305957228895
509,an important role in,21,17.84927290960666
508,taking a break from,11,17.855781388587147
507,be a great way,49,17.86355082287266
506,that first impressions can,11,17.88424171268315
505,an important part of,55,17.89499833430783
504,explore their interests and,11,17.896528519524857
503,has proven to be,12,17.897730925324474
502,working in groups can,14,17.910973315819327
501,interact with the world,11,17.913125365836834
500,an effective way to,19,17.919422884571766
499,a variety of reasons,21,17.92017800019117
498,students may benefit from,10,17.935348045200378
497,can go a long,15,17.93959713146978
496,advantages and disadvantages of,32,17.949152499643105
495,reducing the amount of,15,17.95752139608468
494,pros and cons to,24,17.959010953150013
493,cell phones in the,24,17.961584014800138
492,there is no one,13,17.96381523693595
491,to do your best,13,17.974251281051252
490,may not always be,11,17.9828975603969
489,may not be available,10,17.98955104662884
488,their high school experience,10,18.00535163290133
487,phones can be used,10,18.010493864874583
486,hand there are also,12,18.01355418616648
485,give students more time,15,18.056854666135997
484,order to achieve success,10,18.062287798712205
483,who are unable to,10,18.07513592870454
482,to stay focused on,15,18.077844868118888
481,is often seen as,10,18.083839050419847
480,conclusion having a positive,13,18.087049635710933
479,trying to make you,20,18.092729817042233
478,in three years is,12,18.099747895508926
477,anywhere in the world,11,18.10279694018623
476,to weigh the pros,12,18.104940637915355
475,making it easier for,12,18.140807886112057
474,decide on a career,10,18.14846199063488
473,to explore their interests,14,18.154510366371355
472,s important to remember,28,18.16403436855564
471,a negative impact on,20,18.168905725878957
470,years of high school,18,18.18846875278546
469,something else is the,17,18.189408312256603
468,classes from home can,11,18.214251223118588
467,has allowed us to,13,18.218046519499488
466,the other hand there,55,18.228371260504723
465,positive attitude can lead,14,18.244020830934303
464,the question of whether,10,18.253720854732144
463,"of factors , including",12,18.262295312098928
462,play a role in,11,18.276280013978358
461,to attend classes from,13,18.27654322753974
460,it is often said,13,18.28378625402879
459,keep up with their,10,18.2845261129308
458,i decided to take,10,18.288692323245506
457,to stay in touch,13,18.302707348881945
456,advantages and disadvantages on,12,18.306606358916675
455,is an important part,38,18.318897168232752
454,is often said that,13,18.337862241697522
453,an important factor in,14,18.338020095068515
452,there are also some,19,18.34321631413689
451,be the difference between,14,18.346933506884312
450,of cell phones in,20,18.35169662132663
449,commit to a career,23,18.355775033158032
448,example when i was,11,18.35828760457317
447,this type of learning,13,18.37635674358191
446,overall it is clear,10,18.379331319959263
445,responsibility for their own,10,18.381568332517702
444,while it is true,50,18.38505318885216
443,have a negative impact,19,18.385753659593433
442,a major role in,12,18.392650896776736
441,is important to note,88,18.402342983124605
440,some potential drawbacks to,11,18.408173739626058
439,they are more likely,13,18.413494861349932
438,important to remember that,110,18.419459873921866
437,extra hour and a,16,18.420531319659894
436,on the positive side,37,18.44441490888201
435,comes to achieving success,10,18.44948127274914
434,", also known as",21,18.45903096125103
433,when it comes to,298,18.46113544641841
432,a step back and,14,18.461196067983536
431,a large amount of,14,18.47294532832487
430,and negative effects on,18,18.487049232272987
429,the way we live,10,18.49003936520719
428,has been found to,12,18.515855244534805
427,to participate in sports,17,18.525185929556756
426,can be especially beneficial,11,18.548313382196596
425,would not have been,11,18.568248012628864
424,their own pace and,20,18.57854902286617
423,while there is no,13,18.5791022745139
422,impact on people s,16,18.590828418970318
421,in order to maximize,15,18.610264037955744
420,should be seen as,10,18.624536612502816
419,the world around us,26,18.627315014666998
418,a positive attitude helps,13,18.629548244675767
417,to stay on track,11,18.630385891147668
416,a sense of accomplishment,27,18.632781512143595
415,with family and friends,31,18.63406947962737
414,therefore it is important,34,18.640793140104286
413,having a negative attitude,11,18.641560741830432
412,to stay on top,11,18.66355275508287
411,a combination of historical,10,18.66408086842744
410,make all the difference,10,18.671895487453583
409,weigh the pros and,17,18.69738243501834
408,positive attitude can help,37,18.72228144634188
407,comfort of their own,28,18.739531445721312
406,however there are also,23,18.741774647228695
405,make a positive difference,10,18.75080134436508
404,is an effective way,11,18.752309812470642
403,the best version of,13,18.7584010153468
402,working in a group,148,18.762281883625015
401,should be based on,10,18.76647515408559
400,with friends and family,34,18.767336010490837
399,for example if you,19,18.770830890003005
398,there are many different,11,18.786126780067292
397,n t have to,17,18.803141720928593
396,a sense of purpose,23,18.80481166026835
395,", there are several",22,18.81187440063998
394,may find it difficult,10,18.81882844998023
393,technology has had a,29,18.82627357485884
392,"combination of factors ,",11,18.842408413158694
391,learn at their own,10,18.847093899970062
390,the extended school day,17,18.852330669602374
389,of those around us,22,18.853630115437106
388,work at their own,19,18.863529631726692
387,attending school in person,11,18.876690945766576
386,deciding on a career,13,18.87804805443548
385,makes it easier to,10,18.88017436515966
384,they need to succeed,11,18.89696779964394
383,committing to a career,65,18.91871122754919
382,a key factor in,17,18.923913517434954
381,i have been able,10,18.936239382376208
380,"yes , there is",11,18.9618142726195
379,a lasting impact on,12,18.971868878819407
378,to make informed decisions,11,18.98335809713793
377,are a few key,13,19.00883311327639
376,there are a few,57,19.014278132564712
375,a person s character,17,19.022804605211405
374,going from failure to,29,19.043122238656274
373,a combination of factors,36,19.05444390740749
372,be an effective way,10,19.065403196284535
371,the courage to continue,37,19.06992751143202
370,as technology continues to,10,19.086970440791546
369,achieving success in life,27,19.093574124071225
368,to stay connected with,17,19.096012182280923
367,and a half hours,29,19.099252923594584
366,have a significant impact,24,19.11224989944384
365,a major impact on,15,19.129567577928455
364,as well as providing,13,19.143413496758946
363,day school week is,11,19.172315424699953
362,is an important factor,17,19.187229760346945
361,a deeper understanding of,26,19.188426425832937
360,all over the world,23,19.198743365029706
359,an essential part of,41,19.20334765344988
